state,county,office,party,candidate,votes,STATEFP,STATENAME,COUNTYFP,NEIGHBORS
KY,Marshall,President,Libertarian Party,Gary Johnson,426.0,21,Kentucky,157,"Livingston, Graves, McCracken, Trigg, Lyon, Calloway"
KY,Marshall,President,,Evan Mcmullin,174.0,21,Kentucky,157,"Livingston, Graves, McCracken, Trigg, Lyon, Calloway"
KY,Marshall,President,Green Party ,Jill Stein,84.0,21,Kentucky,157,"Livingston, Graves, McCracken, Trigg, Lyon, Calloway"
KY,Marshall,President,,Rocky De La Fuente,10.0,21,Kentucky,157,"Livingston, Graves, McCracken, Trigg, Lyon, Calloway"
KY,Marshall,President,Constitution Party,Darrell Castle,9.0,21,Kentucky,157,"Livingston, Graves, McCracken, Trigg, Lyon, Calloway"
KY,Marshall,President,,Write-In,1.0,21,Kentucky,157,"Livingston, Graves, McCracken, Trigg, Lyon, Calloway"
KY,Martin,President,Republican Party,Donald J. Trump,3503.0,21,Kentucky,159,"Pike, Floyd, Mingo, Wayne, Lawrence, Johnson"
KY,Martin,President,Democratic Party,Hillary Clinton,363.0,21,Kentucky,159,"Pike, Floyd, Mingo, Wayne, Lawrence, Johnson"
KY,Martin,President,Libertarian Party,Gary Johnson,52.0,21,Kentucky,159,"Pike, Floyd, Mingo, Wayne, Lawrence, Johnson"
KY,Martin,President,,Evan Mcmullin,20.0,21,Kentucky,159,"Pike, Floyd, Mingo, Wayne, Lawrence, Johnson"
KY,Martin,President,Green Party ,Jill Stein,13.0,21,Kentucky,159,"Pike, Floyd, Mingo, Wayne, Lawrence, Johnson"
KY,Martin,President,,Rocky De La Fuente,2.0,21,Kentucky,159,"Pike, Floyd, Mingo, Wayne, Lawrence, Johnson"
KY,Martin,President,Constitution Party,Darrell Castle,0.0,21,Kentucky,159,"Pike, Floyd, Mingo, Wayne, Lawrence, Johnson"
KY,Martin,President,,Write-In,0.0,21,Kentucky,159,"Pike, Floyd, Mingo, Wayne, Lawrence, Johnson"
KY,Mason,President,Republican Party,Donald J. Trump,4944.0,21,Kentucky,161,"Fleming, Lewis, Robertson, Adams, Brown, Bracken"
KY,Mason,President,Democratic Party,Hillary Clinton,1970.0,21,Kentucky,161,"Fleming, Lewis, Robertson, Adams, Brown, Bracken"
KY,Mason,President,Libertarian Party,Gary Johnson,173.0,21,Kentucky,161,"Fleming, Lewis, Robertson, Adams, Brown, Bracken"
KY,Mason,President,,Evan Mcmullin,87.0,21,Kentucky,161,"Fleming, Lewis, Robertson, Adams, Brown, Bracken"
KY,Mason,President,Green Party ,Jill Stein,38.0,21,Kentucky,161,"Fleming, Lewis, Robertson, Adams, Brown, Bracken"
KY,Mason,President,,Rocky De La Fuente,4.0,21,Kentucky,161,"Fleming, Lewis, Robertson, Adams, Brown, Bracken"
KY,Mason,President,Constitution Party,Darrell Castle,2.0,21,Kentucky,161,"Fleming, Lewis, Robertson, Adams, Brown, Bracken"
KY,Mason,President,,Write-In,1.0,21,Kentucky,161,"Fleming, Lewis, Robertson, Adams, Brown, Bracken"
KY,Mccracken,President,Republican Party,Donald J. Trump,20774.0,21,Kentucky,145,"Ballard, Livingston, Pulaski, Graves, Carlisle, Marshall, Massac"
KY,Mccracken,President,Democratic Party,Hillary Clinton,9134.0,21,Kentucky,145,"Ballard, Livingston, Pulaski, Graves, Carlisle, Marshall, Massac"
KY,Mccracken,President,Libertarian Party,Gary Johnson,839.0,21,Kentucky,145,"Ballard, Livingston, Pulaski, Graves, Carlisle, Marshall, Massac"
KY,Mccracken,President,,Evan Mcmullin,320.0,21,Kentucky,145,"Ballard, Livingston, Pulaski, Graves, Carlisle, Marshall, Massac"
KY,Mccracken,President,Green Party ,Jill Stein,217.0,21,Kentucky,145,"Ballard, Livingston, Pulaski, Graves, Carlisle, Marshall, Massac"
KY,Mccracken,President,,Rocky De La Fuente,10.0,21,Kentucky,145,"Ballard, Livingston, Pulaski, Graves, Carlisle, Marshall, Massac"
KY,Mccracken,President,Constitution Party,Darrell Castle,11.0,21,Kentucky,145,"Ballard, Livingston, Pulaski, Graves, Carlisle, Marshall, Massac"
KY,Mccracken,President,,Write-In,2.0,21,Kentucky,145,"Ballard, Livingston, Pulaski, Graves, Carlisle, Marshall, Massac"
KY,Mccreary,President,Republican Party,Donald J. Trump,5012.0,21,Kentucky,147,"Wayne, Laurel, Scott, Campbell, Whitley, Pulaski"
KY,Mccreary,President,Democratic Party,Hillary Clinton,664.0,21,Kentucky,147,"Wayne, Laurel, Scott, Campbell, Whitley, Pulaski"
KY,Mccreary,President,Libertarian Party,Gary Johnson,59.0,21,Kentucky,147,"Wayne, Laurel, Scott, Campbell, Whitley, Pulaski"
KY,Mccreary,President,,Evan Mcmullin,19.0,21,Kentucky,147,"Wayne, Laurel, Scott, Campbell, Whitley, Pulaski"
KY,Mccreary,President,Green Party ,Jill Stein,18.0,21,Kentucky,147,"Wayne, Laurel, Scott, Campbell, Whitley, Pulaski"
KY,Mccreary,President,,Rocky De La Fuente,4.0,21,Kentucky,147,"Wayne, Laurel, Scott, Campbell, Whitley, Pulaski"
KY,Mccreary,President,Constitution Party,Darrell Castle,0.0,21,Kentucky,147,"Wayne, Laurel, Scott, Campbell, Whitley, Pulaski"
KY,Mccreary,President,,Write-In,0.0,21,Kentucky,147,"Wayne, Laurel, Scott, Campbell, Whitley, Pulaski"
KY,Mclean,President,Republican Party,Donald J. Trump,3381.0,21,Kentucky,149,"Ohio, Henderson, Webster, Daviess, Muhlenberg, Hopkins"
KY,Mclean,President,Democratic Party,Hillary Clinton,988.0,21,Kentucky,149,"Ohio, Henderson, Webster, Daviess, Muhlenberg, Hopkins"
KY,Mclean,President,Libertarian Party,Gary Johnson,137.0,21,Kentucky,149,"Ohio, Henderson, Webster, Daviess, Muhlenberg, Hopkins"
KY,Mclean,President,,Evan Mcmullin,44.0,21,Kentucky,149,"Ohio, Henderson, Webster, Daviess, Muhlenberg, Hopkins"
KY,Mclean,President,Green Party ,Jill Stein,15.0,21,Kentucky,149,"Ohio, Henderson, Webster, Daviess, Muhlenberg, Hopkins"
KY,Mclean,President,,Rocky De La Fuente,1.0,21,Kentucky,149,"Ohio, Henderson, Webster, Daviess, Muhlenberg, Hopkins"
KY,Mclean,President,Constitution Party,Darrell Castle,0.0,21,Kentucky,149,"Ohio, Henderson, Webster, Daviess, Muhlenberg, Hopkins"
KY,Mclean,President,,Write-In,0.0,21,Kentucky,149,"Ohio, Henderson, Webster, Daviess, Muhlenberg, Hopkins"
KY,Meade,President,Republican Party,Donald J. Trump,8660.0,21,Kentucky,163,"Hardin, Harrison, Breckinridge, Perry, Crawford"
KY,Meade,President,Democratic Party,Hillary Clinton,3026.0,21,Kentucky,163,"Hardin, Harrison, Breckinridge, Perry, Crawford"
KY,Meade,President,Libertarian Party,Gary Johnson,333.0,21,Kentucky,163,"Hardin, Harrison, Breckinridge, Perry, Crawford"
KY,Meade,President,,Evan Mcmullin,107.0,21,Kentucky,163,"Hardin, Harrison, Breckinridge, Perry, Crawford"
KY,Meade,President,Green Party ,Jill Stein,97.0,21,Kentucky,163,"Hardin, Harrison, Breckinridge, Perry, Crawford"
KY,Meade,President,,Rocky De La Fuente,6.0,21,Kentucky,163,"Hardin, Harrison, Breckinridge, Perry, Crawford"
KY,Meade,President,Constitution Party,Darrell Castle,0.0,21,Kentucky,163,"Hardin, Harrison, Breckinridge, Perry, Crawford"
KY,Meade,President,,Write-In,2.0,21,Kentucky,163,"Hardin, Harrison, Breckinridge, Perry, Crawford"
KY,Menifee,President,Republican Party,Donald J. Trump,2010.0,21,Kentucky,165,"Wolfe, Powell, Rowan, Morgan, Bath, Montgomery"
KY,Menifee,President,Democratic Party,Hillary Clinton,700.0,21,Kentucky,165,"Wolfe, Powell, Rowan, Morgan, Bath, Montgomery"
KY,Menifee,President,Libertarian Party,Gary Johnson,43.0,21,Kentucky,165,"Wolfe, Powell, Rowan, Morgan, Bath, Montgomery"
KY,Menifee,President,,Evan Mcmullin,11.0,21,Kentucky,165,"Wolfe, Powell, Rowan, Morgan, Bath, Montgomery"
KY,Menifee,President,Green Party ,Jill Stein,14.0,21,Kentucky,165,"Wolfe, Powell, Rowan, Morgan, Bath, Montgomery"
KY,Menifee,President,,Rocky De La Fuente,1.0,21,Kentucky,165,"Wolfe, Powell, Rowan, Morgan, Bath, Montgomery"
KY,Menifee,President,Constitution Party,Darrell Castle,0.0,21,Kentucky,165,"Wolfe, Powell, Rowan, Morgan, Bath, Montgomery"
KY,Menifee,President,,Write-In,0.0,21,Kentucky,165,"Wolfe, Powell, Rowan, Morgan, Bath, Montgomery"
KY,Mercer,President,Republican Party,Donald J. Trump,7740.0,21,Kentucky,167,"Woodford, Washington, Anderson, Garrard, Jessamine, Boyle"
KY,Mercer,President,Democratic Party,Hillary Clinton,2395.0,21,Kentucky,167,"Woodford, Washington, Anderson, Garrard, Jessamine, Boyle"
KY,Mercer,President,Libertarian Party,Gary Johnson,275.0,21,Kentucky,167,"Woodford, Washington, Anderson, Garrard, Jessamine, Boyle"
KY,Mercer,President,,Evan Mcmullin,101.0,21,Kentucky,167,"Woodford, Washington, Anderson, Garrard, Jessamine, Boyle"
KY,Mercer,President,Green Party ,Jill Stein,68.0,21,Kentucky,167,"Woodford, Washington, Anderson, Garrard, Jessamine, Boyle"
KY,Mercer,President,,Rocky De La Fuente,5.0,21,Kentucky,167,"Woodford, Washington, Anderson, Garrard, Jessamine, Boyle"
KY,Mercer,President,Constitution Party,Darrell Castle,0.0,21,Kentucky,167,"Woodford, Washington, Anderson, Garrard, Jessamine, Boyle"
KY,Mercer,President,,Write-In,1.0,21,Kentucky,167,"Woodford, Washington, Anderson, Garrard, Jessamine, Boyle"
KY,Metcalfe,President,Republican Party,Donald J. Trump,3491.0,21,Kentucky,169,"Hart, Adair, Monroe, Green, Barren, Cumberland"
KY,Metcalfe,President,Democratic Party,Hillary Clinton,976.0,21,Kentucky,169,"Hart, Adair, Monroe, Green, Barren, Cumberland"
KY,Metcalfe,President,Libertarian Party,Gary Johnson,86.0,21,Kentucky,169,"Hart, Adair, Monroe, Green, Barren, Cumberland"
KY,Metcalfe,President,,Evan Mcmullin,41.0,21,Kentucky,169,"Hart, Adair, Monroe, Green, Barren, Cumberland"
KY,Metcalfe,President,Green Party ,Jill Stein,22.0,21,Kentucky,169,"Hart, Adair, Monroe, Green, Barren, Cumberland"
KY,Metcalfe,President,,Rocky De La Fuente,3.0,21,Kentucky,169,"Hart, Adair, Monroe, Green, Barren, Cumberland"
KY,Metcalfe,President,Constitution Party,Darrell Castle,1.0,21,Kentucky,169,"Hart, Adair, Monroe, Green, Barren, Cumberland"
KY,Metcalfe,President,,Write-In,0.0,21,Kentucky,169,"Hart, Adair, Monroe, Green, Barren, Cumberland"
KY,Monroe,President,Republican Party,Donald J. Trump,4278.0,21,Kentucky,171,"Allen, Metcalfe, Clay, Barren, Macon, Cumberland"
KY,Monroe,President,Democratic Party,Hillary Clinton,601.0,21,Kentucky,171,"Allen, Metcalfe, Clay, Barren, Macon, Cumberland"
KY,Monroe,President,Libertarian Party,Gary Johnson,76.0,21,Kentucky,171,"Allen, Metcalfe, Clay, Barren, Macon, Cumberland"
KY,Monroe,President,,Evan Mcmullin,23.0,21,Kentucky,171,"Allen, Metcalfe, Clay, Barren, Macon, Cumberland"
KY,Monroe,President,Green Party ,Jill Stein,13.0,21,Kentucky,171,"Allen, Metcalfe, Clay, Barren, Macon, Cumberland"
KY,Monroe,President,,Rocky De La Fuente,0.0,21,Kentucky,171,"Allen, Metcalfe, Clay, Barren, Macon, Cumberland"
KY,Monroe,President,Constitution Party,Darrell Castle,0.0,21,Kentucky,171,"Allen, Metcalfe, Clay, Barren, Macon, Cumberland"
KY,Monroe,President,,Write-In,0.0,21,Kentucky,171,"Allen, Metcalfe, Clay, Barren, Macon, Cumberland"
KY,Montgomery,President,Republican Party,Donald J. Trump,7856.0,21,Kentucky,173,"Bourbon, Clark, Nicholas, Powell, Menifee, Bath"
KY,Montgomery,President,Democratic Party,Hillary Clinton,3158.0,21,Kentucky,173,"Bourbon, Clark, Nicholas, Powell, Menifee, Bath"
KY,Montgomery,President,Libertarian Party,Gary Johnson,264.0,21,Kentucky,173,"Bourbon, Clark, Nicholas, Powell, Menifee, Bath"
KY,Montgomery,President,,Evan Mcmullin,91.0,21,Kentucky,173,"Bourbon, Clark, Nicholas, Powell, Menifee, Bath"
KY,Montgomery,President,Green Party ,Jill Stein,68.0,21,Kentucky,173,"Bourbon, Clark, Nicholas, Powell, Menifee, Bath"
KY,Montgomery,President,,Rocky De La Fuente,7.0,21,Kentucky,173,"Bourbon, Clark, Nicholas, Powell, Menifee, Bath"
KY,Montgomery,President,Constitution Party,Darrell Castle,4.0,21,Kentucky,173,"Bourbon, Clark, Nicholas, Powell, Menifee, Bath"
KY,Montgomery,President,,Write-In,4.0,21,Kentucky,173,"Bourbon, Clark, Nicholas, Powell, Menifee, Bath"
KY,Morgan,President,Republican Party,Donald J. Trump,3628.0,21,Kentucky,175,"Wolfe, Elliott, Magoffin, Rowan, Menifee, Lawrence, Johnson"
KY,Morgan,President,Democratic Party,Hillary Clinton,1006.0,21,Kentucky,175,"Wolfe, Elliott, Magoffin, Rowan, Menifee, Lawrence, Johnson"
KY,Morgan,President,Libertarian Party,Gary Johnson,63.0,21,Kentucky,175,"Wolfe, Elliott, Magoffin, Rowan, Menifee, Lawrence, Johnson"
KY,Morgan,President,,Evan Mcmullin,43.0,21,Kentucky,175,"Wolfe, Elliott, Magoffin, Rowan, Menifee, Lawrence, Johnson"
KY,Morgan,President,Green Party ,Jill Stein,26.0,21,Kentucky,175,"Wolfe, Elliott, Magoffin, Rowan, Menifee, Lawrence, Johnson"
KY,Morgan,President,,Rocky De La Fuente,4.0,21,Kentucky,175,"Wolfe, Elliott, Magoffin, Rowan, Menifee, Lawrence, Johnson"
KY,Morgan,President,Constitution Party,Darrell Castle,2.0,21,Kentucky,175,"Wolfe, Elliott, Magoffin, Rowan, Menifee, Lawrence, Johnson"
KY,Morgan,President,,Write-In,3.0,21,Kentucky,175,"Wolfe, Elliott, Magoffin, Rowan, Menifee, Lawrence, Johnson"
KY,Muhlenberg,President,Republican Party,Donald J. Trump,9393.0,21,Kentucky,177,"Butler, Ohio, Logan, Todd, Christian, Hopkins, McLean"
KY,Muhlenberg,President,Democratic Party,Hillary Clinton,3272.0,21,Kentucky,177,"Butler, Ohio, Logan, Todd, Christian, Hopkins, McLean"
KY,Muhlenberg,President,Libertarian Party,Gary Johnson,230.0,21,Kentucky,177,"Butler, Ohio, Logan, Todd, Christian, Hopkins, McLean"
KY,Muhlenberg,President,,Evan Mcmullin,107.0,21,Kentucky,177,"Butler, Ohio, Logan, Todd, Christian, Hopkins, McLean"
KY,Muhlenberg,President,Green Party ,Jill Stein,44.0,21,Kentucky,177,"Butler, Ohio, Logan, Todd, Christian, Hopkins, McLean"
KY,Muhlenberg,President,,Rocky De La Fuente,8.0,21,Kentucky,177,"Butler, Ohio, Logan, Todd, Christian, Hopkins, McLean"
KY,Muhlenberg,President,Constitution Party,Darrell Castle,6.0,21,Kentucky,177,"Butler, Ohio, Logan, Todd, Christian, Hopkins, McLean"
KY,Muhlenberg,President,,Write-In,0.0,21,Kentucky,177,"Butler, Ohio, Logan, Todd, Christian, Hopkins, McLean"
KY,Nelson,President,Republican Party,Donald J. Trump,13431.0,21,Kentucky,179,"Hardin, Marion, Washington, Anderson, Bullitt, Larue, Spencer"
KY,Nelson,President,Democratic Party,Hillary Clinton,6434.0,21,Kentucky,179,"Hardin, Marion, Washington, Anderson, Bullitt, Larue, Spencer"
KY,Nelson,President,Libertarian Party,Gary Johnson,565.0,21,Kentucky,179,"Hardin, Marion, Washington, Anderson, Bullitt, Larue, Spencer"
KY,Nelson,President,,Evan Mcmullin,201.0,21,Kentucky,179,"Hardin, Marion, Washington, Anderson, Bullitt, Larue, Spencer"
KY,Nelson,President,Green Party ,Jill Stein,131.0,21,Kentucky,179,"Hardin, Marion, Washington, Anderson, Bullitt, Larue, Spencer"
KY,Nelson,President,,Rocky De La Fuente,11.0,21,Kentucky,179,"Hardin, Marion, Washington, Anderson, Bullitt, Larue, Spencer"
KY,Nelson,President,Constitution Party,Darrell Castle,17.0,21,Kentucky,179,"Hardin, Marion, Washington, Anderson, Bullitt, Larue, Spencer"
KY,Nelson,President,,Write-In,12.0,21,Kentucky,179,"Hardin, Marion, Washington, Anderson, Bullitt, Larue, Spencer"
KY,Nicholas,President,Republican Party,Donald J. Trump,1957.0,21,Kentucky,181,"Bourbon, Fleming, Harrison, Bath, Robertson, Montgomery"
KY,Nicholas,President,Democratic Party,Hillary Clinton,787.0,21,Kentucky,181,"Bourbon, Fleming, Harrison, Bath, Robertson, Montgomery"
KY,Nicholas,President,Libertarian Party,Gary Johnson,65.0,21,Kentucky,181,"Bourbon, Fleming, Harrison, Bath, Robertson, Montgomery"
KY,Nicholas,President,,Evan Mcmullin,19.0,21,Kentucky,181,"Bourbon, Fleming, Harrison, Bath, Robertson, Montgomery"
KY,Nicholas,President,Green Party ,Jill Stein,9.0,21,Kentucky,181,"Bourbon, Fleming, Harrison, Bath, Robertson, Montgomery"
KY,Nicholas,President,,Rocky De La Fuente,3.0,21,Kentucky,181,"Bourbon, Fleming, Harrison, Bath, Robertson, Montgomery"
KY,Nicholas,President,Constitution Party,Darrell Castle,1.0,21,Kentucky,181,"Bourbon, Fleming, Harrison, Bath, Robertson, Montgomery"
KY,Nicholas,President,,Write-In,0.0,21,Kentucky,181,"Bourbon, Fleming, Harrison, Bath, Robertson, Montgomery"
KY,Ohio,President,Republican Party,Donald J. Trump,7942.0,21,Kentucky,183,"Butler, Grayson, Breckinridge, Hancock, Daviess, Muhlenberg, McLean"
KY,Ohio,President,Democratic Party,Hillary Clinton,2080.0,21,Kentucky,183,"Butler, Grayson, Breckinridge, Hancock, Daviess, Muhlenberg, McLean"
KY,Ohio,President,Libertarian Party,Gary Johnson,207.0,21,Kentucky,183,"Butler, Grayson, Breckinridge, Hancock, Daviess, Muhlenberg, McLean"
KY,Ohio,President,,Evan Mcmullin,105.0,21,Kentucky,183,"Butler, Grayson, Breckinridge, Hancock, Daviess, Muhlenberg, McLean"
KY,Ohio,President,Green Party ,Jill Stein,64.0,21,Kentucky,183,"Butler, Grayson, Breckinridge, Hancock, Daviess, Muhlenberg, McLean"
KY,Ohio,President,,Rocky De La Fuente,0.0,21,Kentucky,183,"Butler, Grayson, Breckinridge, Hancock, Daviess, Muhlenberg, McLean"
KY,Ohio,President,Constitution Party,Darrell Castle,0.0,21,Kentucky,183,"Butler, Grayson, Breckinridge, Hancock, Daviess, Muhlenberg, McLean"
KY,Ohio,President,,Write-In,0.0,21,Kentucky,183,"Butler, Grayson, Breckinridge, Hancock, Daviess, Muhlenberg, McLean"
KY,Oldham,President,Republican Party,Donald J. Trump,20469.0,21,Kentucky,185,"Henry, Jefferson, Clark, Shelby, Trimble"
KY,Oldham,President,Democratic Party,Hillary Clinton,10268.0,21,Kentucky,185,"Henry, Jefferson, Clark, Shelby, Trimble"
KY,Oldham,President,Libertarian Party,Gary Johnson,1229.0,21,Kentucky,185,"Henry, Jefferson, Clark, Shelby, Trimble"
KY,Oldham,President,,Evan Mcmullin,590.0,21,Kentucky,185,"Henry, Jefferson, Clark, Shelby, Trimble"
KY,Oldham,President,Green Party ,Jill Stein,282.0,21,Kentucky,185,"Henry, Jefferson, Clark, Shelby, Trimble"
KY,Oldham,President,,Rocky De La Fuente,15.0,21,Kentucky,185,"Henry, Jefferson, Clark, Shelby, Trimble"
KY,Oldham,President,Constitution Party,Darrell Castle,0.0,21,Kentucky,185,"Henry, Jefferson, Clark, Shelby, Trimble"
KY,Oldham,President,,Write-In,0.0,21,Kentucky,185,"Henry, Jefferson, Clark, Shelby, Trimble"
KY,Owen,President,Republican Party,Donald J. Trump,3745.0,21,Kentucky,187,"Scott, Carroll, Gallatin, Henry, Franklin, Grant"
KY,Owen,President,Democratic Party,Hillary Clinton,1062.0,21,Kentucky,187,"Scott, Carroll, Gallatin, Henry, Franklin, Grant"
KY,Owen,President,Libertarian Party,Gary Johnson,122.0,21,Kentucky,187,"Scott, Carroll, Gallatin, Henry, Franklin, Grant"
KY,Owen,President,,Evan Mcmullin,43.0,21,Kentucky,187,"Scott, Carroll, Gallatin, Henry, Franklin, Grant"
KY,Owen,President,Green Party ,Jill Stein,25.0,21,Kentucky,187,"Scott, Carroll, Gallatin, Henry, Franklin, Grant"
KY,Owen,President,,Rocky De La Fuente,2.0,21,Kentucky,187,"Scott, Carroll, Gallatin, Henry, Franklin, Grant"
KY,Owen,President,Constitution Party,Darrell Castle,1.0,21,Kentucky,187,"Scott, Carroll, Gallatin, Henry, Franklin, Grant"
KY,Owen,President,,Write-In,1.0,21,Kentucky,187,"Scott, Carroll, Gallatin, Henry, Franklin, Grant"
KY,Owsley,President,Republican Party,Donald J. Trump,1474.0,21,Kentucky,189,"Breathitt, Jackson, Perry, Clay, Lee"
KY,Owsley,President,Democratic Party,Hillary Clinton,256.0,21,Kentucky,189,"Breathitt, Jackson, Perry, Clay, Lee"
KY,Owsley,President,Libertarian Party,Gary Johnson,24.0,21,Kentucky,189,"Breathitt, Jackson, Perry, Clay, Lee"
KY,Owsley,President,,Evan Mcmullin,3.0,21,Kentucky,189,"Breathitt, Jackson, Perry, Clay, Lee"
KY,Owsley,President,Green Party ,Jill Stein,0.0,21,Kentucky,189,"Breathitt, Jackson, Perry, Clay, Lee"
KY,Owsley,President,,Rocky De La Fuente,2.0,21,Kentucky,189,"Breathitt, Jackson, Perry, Clay, Lee"
KY,Owsley,President,Constitution Party,Darrell Castle,0.0,21,Kentucky,189,"Breathitt, Jackson, Perry, Clay, Lee"
KY,Owsley,President,,Write-In,0.0,21,Kentucky,189,"Breathitt, Jackson, Perry, Clay, Lee"
KY,Pendleton,President,Republican Party,Donald J. Trump,4604.0,21,Kentucky,191,"Harrison, Clermont, Grant, Kenton, Campbell, Bracken"
KY,Pendleton,President,Democratic Party,Hillary Clinton,1164.0,21,Kentucky,191,"Harrison, Clermont, Grant, Kenton, Campbell, Bracken"
KY,Pendleton,President,Libertarian Party,Gary Johnson,145.0,21,Kentucky,191,"Harrison, Clermont, Grant, Kenton, Campbell, Bracken"
KY,Pendleton,President,,Evan Mcmullin,66.0,21,Kentucky,191,"Harrison, Clermont, Grant, Kenton, Campbell, Bracken"
KY,Pendleton,President,Green Party ,Jill Stein,27.0,21,Kentucky,191,"Harrison, Clermont, Grant, Kenton, Campbell, Bracken"
KY,Pendleton,President,,Rocky De La Fuente,1.0,21,Kentucky,191,"Harrison, Clermont, Grant, Kenton, Campbell, Bracken"
KY,Pendleton,President,Constitution Party,Darrell Castle,0.0,21,Kentucky,191,"Harrison, Clermont, Grant, Kenton, Campbell, Bracken"
KY,Pendleton,President,,Write-In,0.0,21,Kentucky,191,"Harrison, Clermont, Grant, Kenton, Campbell, Bracken"
KY,Perry,President,Republican Party,Donald J. Trump,8158.0,21,Kentucky,193,"Leslie, Owsley, Breathitt, Knott, Clay, Letcher, Harlan"
KY,Perry,President,Democratic Party,Hillary Clinton,2136.0,21,Kentucky,193,"Leslie, Owsley, Breathitt, Knott, Clay, Letcher, Harlan"
KY,Perry,President,Libertarian Party,Gary Johnson,168.0,21,Kentucky,193,"Leslie, Owsley, Breathitt, Knott, Clay, Letcher, Harlan"
KY,Perry,President,,Evan Mcmullin,57.0,21,Kentucky,193,"Leslie, Owsley, Breathitt, Knott, Clay, Letcher, Harlan"
KY,Perry,President,Green Party ,Jill Stein,47.0,21,Kentucky,193,"Leslie, Owsley, Breathitt, Knott, Clay, Letcher, Harlan"
KY,Perry,President,,Rocky De La Fuente,6.0,21,Kentucky,193,"Leslie, Owsley, Breathitt, Knott, Clay, Letcher, Harlan"
