State,County,GeoFIPS,Region,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
KY,Morgan," ""21175""",5,Per capita personal income (dollars) 2/,Dollars,1554,1809,1851,2273,2444,2838,3284,3476,3967,4461,4746,5296,5886,6575,6593,7503,7742,7737,7692,8152,8848,9316,9741,9890,10059,10434,10855,11742,12657,13330,13692,14750,15742,15950,16196,16662,17231,17697,18370,19551,20318,21824,22680,23571,24012,24746,25533,25845,26435,26854,27978
KY,Muhlenberg," ""21177""",5,Per capita personal income (dollars) 2/,Dollars,2859,3056,3288,3552,4014,4344,4966,5642,6395,6389,7755,8063,8398,9349,9471,10278,10383,10407,10833,11363,12124,13138,13563,13967,14251,15144,15681,16315,17065,17930,18725,20077,20317,20480,21077,22285,22736,24117,25350,26433,26449,27408,30064,30314,30876,32269,33117,32105,33532,33511,35138
KY,Nelson," ""21179""",5,Per capita personal income (dollars) 2/,Dollars,2713,2808,3078,3484,3871,4280,4563,4951,5572,6197,6846,7481,8341,8902,9033,9915,10527,11160,11945,12740,13701,14978,15664,16772,17593,18724,19101,20201,21119,22161,22774,24812,25674,26041,26416,27668,28473,29377,30472,31112,30683,31734,33492,34109,36520,36235,38207,40930,40746,42184,43809
KY,Nicholas," ""21181""",5,Per capita personal income (dollars) 2/,Dollars,2814,2871,2976,3561,3758,4296,4261,4556,4985,5170,5701,6570,6984,8044,7497,8947,9445,9245,9611,10668,11940,12534,13367,14106,14047,15141,15295,16635,17866,19062,18870,21467,21489,21455,22276,23725,23981,25020,25505,27239,27303,27620,29505,30642,31038,31546,33367,33008,33932,33848,34856
KY,Ohio," ""21183""",5,Per capita personal income (dollars) 2/,Dollars,2344,2613,2900,3190,3666,4328,4992,5554,5987,6195,7075,7349,8030,8618,8897,9713,9691,9512,10017,10606,11312,11977,12476,13275,13688,14347,15024,15990,17052,17896,17910,19266,19927,19881,20665,22010,23566,24228,25479,26402,27093,27689,28065,28572,29888,30915,31920,31408,32293,32833,33313
KY,Oldham," ""21185""",5,Per capita personal income (dollars) 2/,Dollars,3383,3523,4056,4636,5184,5778,6058,6696,7226,7979,8777,9446,10783,11386,12889,14616,15695,16565,18047,19650,21996,22442,22657,23062,23879,25225,26133,27375,28739,30407,32183,33215,33232,33194,33656,38125,40524,43076,45749,47337,44500,45837,49439,52802,49837,52246,56028,58282,59734,63982,66238
KY,Owen," ""21187""",5,Per capita personal income (dollars) 2/,Dollars,2576,2624,2739,3067,3284,3994,4334,4790,4895,5194,5212,6227,7064,7630,7072,8562,8930,8921,9599,10719,11640,12416,13085,14134,14373,14918,15143,16037,17236,17773,18310,19707,19783,20347,20951,22451,23202,24535,25980,27415,27712,28742,29750,30196,30349,30720,31957,32117,32575,33136,33365
KY,Owsley," ""21189""",5,Per capita personal income (dollars) 2/,Dollars,1293,1575,1663,1880,2021,2301,2641,2848,2955,3254,3555,4056,4807,5176,5094,6079,6334,6235,6520,7044,7573,8396,9297,10266,10695,11288,11989,12767,14094,14783,16081,17172,17626,17677,17839,18571,18851,19074,19939,21483,23487,24072,24495,25199,26139,28234,30320,29769,30783,31322,32461
KY,Pendleton," ""21191""",5,Per capita personal income (dollars) 2/,Dollars,2673,2751,2747,3035,3336,3922,4262,4817,5153,5690,6402,7257,7757,8619,8367,9478,9619,9849,10170,10872,11718,12630,13330,13870,14501,15169,15939,16805,17893,18829,19350,20815,21589,21813,22024,22675,23335,24226,25691,26735,27136,28228,33150,37518,41437,43183,45114,46414,44143,43466,45039
KY,Perry," ""21193""",5,Per capita personal income (dollars) 2/,Dollars,2202,2769,3074,3318,3766,4612,5086,5244,6780,7499,8302,7719,8961,8871,9058,10065,10324,9489,10151,10969,11598,12482,13201,13953,14375,14676,14865,15609,16737,17306,18653,19619,21587,22448,22929,24432,25514,26680,27995,30625,31460,32342,33400,34071,32929,34779,35783,35150,36739,37737,39308
KY,Pike," ""21195""",5,Per capita personal income (dollars) 2/,Dollars,2042,2514,2743,2954,3363,4591,5183,5156,5883,6565,7578,7942,8551,9197,9156,9996,10050,9890,10337,12461,12646,13620,14964,15076,15275,15866,16102,16695,17910,18814,19290,20159,21078,21479,21590,22526,24279,26314,27638,30491,29992,30431,32335,32195,31094,32106,33056,33141,35155,36448,37490
KY,Powell," ""21197""",5,Per capita personal income (dollars) 2/,Dollars,2072,2241,2426,2791,3033,3297,3538,4105,4154,4569,5326,5754,6410,6623,6919,7794,7964,7999,8400,8997,9653,10447,11252,12011,12400,13185,14184,15182,14799,15513,16093,17671,17830,18736,19307,20029,20630,21324,21992,23146,23654,24348,25171,25641,25971,28115,29677,29918,31131,31629,32532
KY,Pulaski," ""21199""",5,Per capita personal income (dollars) 2/,Dollars,2411,2589,2911,3255,3494,3778,4064,4637,5261,5856,6281,6843,7693,8143,8512,9421,9653,10160,10916,11653,12324,12953,13744,14568,14924,15567,15877,16627,17837,18730,19205,21111,22343,22871,23477,24324,24997,26232,27809,28831,28863,29639,30316,30701,30580,32603,34460,34562,35459,36919,38492
KY,Robertson," ""21201""",5,Per capita personal income (dollars) 2/,Dollars,2773,2616,2381,2554,2522,3512,3810,4178,4366,4574,4905,5475,5952,7272,6623,8212,8504,8110,8456,9304,10315,11088,12147,13293,14002,14197,13717,14720,16303,16576,16414,18878,19392,18909,19184,20379,21374,21151,22976,24034,24260,24957,26157,27890,28782,30452,32339,31952,32462,32903,34196
KY,Rockcastle," ""21203""",5,Per capita personal income (dollars) 2/,Dollars,1847,1968,2053,2319,2532,3004,3067,3443,3785,4265,4779,5270,5824,6191,6347,7060,7376,7594,8142,8941,9660,10353,11105,11765,12211,12659,13134,13568,14383,14780,15199,16179,17167,17775,18275,19542,20251,20900,21701,22721,23270,24506,25414,25319,26583,27827,29025,29152,30428,31079,32294
KY,Rowan," ""21205""",5,Per capita personal income (dollars) 2/,Dollars,1917,1977,2136,2382,2576,2927,3413,3826,4185,4723,5303,6208,6393,6789,7317,7942,8312,8682,9145,9753,10094,10712,11776,12120,12679,13166,13685,14173,15070,15594,16219,17872,18669,20068,20655,21787,22135,22332,23161,24630,25005,26476,27005,28014,27602,28469,29106,29457,29634,30813,31566
KY,Russell," ""21207""",5,Per capita personal income (dollars) 2/,Dollars,2253,2377,2552,2628,2820,3125,3260,3878,4322,4700,5146,5527,6155,6569,6868,7784,8119,8458,9302,10559,11771,12468,12966,14399,14647,14972,14964,15507,16225,15950,16569,18059,18305,18593,19365,20844,21375,22277,23437,25010,25451,28249,30079,30181,30057,31198,31733,31562,33145,36193,37346
KY,Scott," ""21209""",5,Per capita personal income (dollars) 2/,Dollars,3189,3150,3441,3883,4206,4806,4888,5597,6061,6706,7013,7958,9062,9976,10381,12064,12707,12692,13865,14885,16082,17450,18476,19552,20255,20716,21307,23152,25203,26528,27899,30116,28704,27376,27435,29507,31274,32872,34629,34942,33397,33930,35480,37239,37658,38445,39430,41276,42019,42887,44335
KY,Shelby," ""21211""",5,Per capita personal income (dollars) 2/,Dollars,3385,3577,3659,4073,4427,5168,5411,6012,6696,7162,7841,8644,9649,10171,10225,11980,12557,12991,13888,15396,16960,17816,18709,19872,20557,21135,21505,22700,25094,26215,27293,29088,28970,28810,29141,30891,30902,31684,32993,33682,34464,34788,36364,37697,37613,38721,40768,41996,43906,45173,46657
KY,Simpson," ""21213""",5,Per capita personal income (dollars) 2/,Dollars,3103,3079,3351,3734,4273,4506,4355,5032,5576,6022,6948,7185,8367,8852,8463,10607,10680,11489,12438,12861,13865,13762,14275,15560,16262,16944,17407,18168,19712,19950,21267,23052,22498,22087,23486,25340,26992,27123,27735,28593,28024,28753,31067,32693,34633,35046,36187,36247,37413,37755,39235
KY,Spencer," ""21215""",5,Per capita personal income (dollars) 2/,Dollars,2950,2953,3108,3525,3799,4675,4287,4781,5385,5597,6234,7299,8911,9528,8710,10176,10338,10554,11091,12065,13391,14481,15588,16589,17185,17402,17478,18362,19333,20166,20268,22715,22830,22481,22836,25641,27401,28828,30667,31940,32259,34204,35346,36720,36705,38426,40118,41454,42162,43573,45208
KY,Taylor," ""21217""",5,Per capita personal income (dollars) 2/,Dollars,2927,2936,3141,3500,3880,4266,4508,4933,5138,5754,6344,7054,7996,8578,8602,9655,9985,10509,11325,12124,13057,13483,14274,15695,16312,16663,16693,17646,18486,17572,17621,19878,20753,21219,21772,23070,24048,25001,26078,27003,27290,27912,28681,29213,29518,30723,32193,32916,33894,34428,35546
KY,Todd," ""21219""",5,Per capita personal income (dollars) 2/,Dollars,2410,2665,3003,3329,3936,4341,4284,4997,5675,5408,6357,6072,7358,7630,6867,9319,9418,9528,9997,10825,12491,12771,12893,14791,15049,16055,16439,18057,18783,18892,19119,21005,21133,20479,21988,24732,27975,28615,29133,31438,31016,32610,35876,35397,38315,36949,36785,34811,37263,36698,38112
KY,Trigg," ""21221""",5,Per capita personal income (dollars) 2/,Dollars,2693,2952,3439,3802,4298,4275,4718,5510,6364,7077,8196,8510,9418,9785,9864,10817,10594,11017,11460,12086,12953,13701,14771,15957,16321,16844,17278,18524,19270,19426,20184,23419,24242,24837,26590,28071,29980,31648,30878,32966,32856,32103,34606,34546,34773,34802,35780,35465,36348,36120,37633
KY,Trimble," ""21223""",5,Per capita personal income (dollars) 2/,Dollars,2629,2749,2836,3153,3448,4091,4066,4436,4945,5508,6070,6779,7794,8246,8658,9629,9541,9716,10209,10652,12138,12390,13175,14126,14047,14829,14895,15522,16654,16320,16553,17813,18262,18550,19408,21105,22683,24664,25612,27474,27597,28468,29674,30418,31018,32545,33609,34051,35821,37856,39400
KY,Union," ""21225""",5,Per capita personal income (dollars) 2/,Dollars,2869,3107,3182,3949,4735,4446,4940,5959,6297,7002,8229,8827,10049,10808,9406,11808,12047,12074,13238,15790,15992,16551,19137,20265,18903,19661,18579,19815,19555,19524,20415,22856,22847,22755,23441,25776,29229,29555,29703,31637,30963,29176,32191,31119,36396,33767,32329,31889,33233,34185,36348
KY,Warren," ""21227""",5,Per capita personal income (dollars) 2/,Dollars,2722,2888,3067,3437,4004,4376,4805,5273,5751,6414,7200,7825,8889,8905,9218,10877,11594,11819,12544,13833,15126,15598,16509,17682,18167,19021,19598,20561,21663,22283,23234,24593,25399,26160,26820,28108,28914,29362,30340,31511,29974,31408,32755,33356,33330,34737,35999,36269,36803,37337,38268
KY,Washington," ""21229""",5,Per capita personal income (dollars) 2/,Dollars,2352,2362,2610,2948,3213,3805,3815,4500,5026,5593,6022,6761,7534,8300,7989,9370,9859,9709,9986,10939,12149,13050,13826,14760,15478,15969,16229,17299,18524,19445,18709,20705,21309,21976,22928,25114,26330,28177,29586,31145,29537,30257,30619,30534,30716,32180,34357,34498,36730,37314,38210
KY,Wayne," ""21231""",5,Per capita personal income (dollars) 2/,Dollars,1547,1770,2097,2374,2570,2857,2909,3157,3513,4025,4675,5232,5866,6049,6095,6782,6975,7299,7749,8385,9192,9882,10633,11407,11964,12411,12628,13390,14410,14752,15127,16223,17259,17750,17892,19501,20107,20052,20986,21588,21976,22794,23546,24371,24921,26206,27215,26802,27676,28633,28935
KY,Webster," ""21233""",5,Per capita personal income (dollars) 2/,Dollars,2643,2991,3225,3643,4209,4491,4776,5495,6176,6637,8146,8560,9376,9937,8989,10827,10705,10902,11795,13594,14491,15160,15387,16473,16577,17614,17671,18884,19395,19381,19713,21246,22465,22517,23252,24974,27418,27537,27183,28752,29784,30216,33194,34365,38130,38170,38140,37159,39176,39046,39965
KY,Whitley," ""21235""",5,Per capita personal income (dollars) 2/,Dollars,2272,2506,2605,2789,3302,3718,4200,4519,5025,5437,6141,6605,7187,7693,7871,8687,8989,8903,9448,10316,10857,11424,12300,12980,13322,13768,14744,15155,16147,16844,17783,18772,20067,20387,20636,21610,22069,23042,23851,27921,28515,28386,28745,29164,28585,29956,31323,31674,32491,33654,34663
KY,Wolfe," ""21237""",5,Per capita personal income (dollars) 2/,Dollars,1546,1881,2006,2327,2468,2736,3188,3418,3843,4352,4669,5315,5809,6472,6276,7226,7171,7190,7203,7958,8530,9400,10451,11811,11837,12105,12524,13238,13942,14322,14961,15946,16414,16846,17058,17968,17898,18473,19129,20265,21257,22659,23587,25247,25556,28140,29625,29616,30407,30967,31658
KY,Woodford," ""21239""",5,Per capita personal income (dollars) 2/,Dollars,4061,3959,4086,4551,4905,5314,5449,6167,6870,7887,8872,10272,12729,15895,17722,19842,19609,18527,19298,20185,21003,21894,22458,24125,24188,24979,25961,27497,30550,31861,34385,37323,35805,37955,36604,38883,39717,42076,41406,37532,37693,37348,40810,43276,47264,47749,49133,48808,50657,51443,53292
MI,Alcona," ""26001""",3,Per capita personal income (dollars) 2/,Dollars,3011,3028,3198,3384,3720,3967,4524,5008,5490,6022,6596,7321,8037,8653,9275,10126,10602,11015,11537,11914,12894,13964,14241,14705,15441,16414,17718,17985,18695,19757,20400,21417,21545,21945,22472,22888,23399,23657,24634,26373,26439,28134,29452,30826,31556,32806,34582,35010,36730,38702,41049
MI,Alger," ""26003""",3,Per capita personal income (dollars) 2/,Dollars,2544,2648,2911,3264,3571,3913,4327,4637,4842,5328,5693,6321,6681,7179,7744,8606,9089,10340,10844,11233,12092,12578,12503,13385,14187,15220,15779,16720,17661,18198,18591,19569,21523,21692,21810,22839,22517,22383,22340,23381,24587,24909,26225,26990,27508,28916,30701,31327,31953,33442,34233
MI,Allegan," ""26005""",3,Per capita personal income (dollars) 2/,Dollars,3466,3507,3723,4160,4692,5077,5416,5792,6483,7331,8128,8611,9259,9682,10333,11443,11982,13265,13953,14540,15720,16336,16794,17784,18667,20058,21065,22225,23463,24665,26299,27694,27296,26508,26878,28156,29520,30664,31750,32720,31966,33045,35819,36244,37212,38492,40239,41112,42466,44686,45937
MI,Alpena," ""26007""",3,Per capita personal income (dollars) 2/,Dollars,3133,3289,3537,3917,4270,4738,5243,5745,6290,7130,7725,8315,8723,9084,9864,10792,11420,12144,12658,13809,14773,15484,15932,16759,17481,18760,19421,20110,21418,22586,23514,24922,25155,25490,26256,26692,27681,28212,29405,31291,30784,31954,33148,33731,34020,35173,37453,38292,39529,40278,41783
MI,Antrim," ""26009""",3,Per capita personal income (dollars) 2/,Dollars,3334,3200,3401,3829,4209,4544,4818,5320,6080,6887,7592,8383,8926,9161,9501,10341,11358,11927,12384,12505,14151,14975,15166,15892,16772,18120,19789,21056,22329,23913,25343,25486,26050,25660,25844,26293,27384,28080,29457,30678,30308,31948,33852,35918,37529,39719,42254,43173,44559,46225,47855
MI,Arenac," ""26011""",3,Per capita personal income (dollars) 2/,Dollars,3228,3284,3513,3810,4257,4692,4887,5392,6117,6722,7230,7829,8283,8722,9264,10170,11045,11606,12099,12426,13634,14101,14251,14609,15290,16045,16897,17524,18660,19512,20471,21504,21224,21432,22081,22485,22825,23222,24460,26856,26953,28225,29583,30601,31124,32271,33393,35002,36047,37780,39009
MI,Baraga," ""26013""",3,Per capita personal income (dollars) 2/,Dollars,2713,3193,3468,3840,3889,4271,4702,5136,5491,6150,6681,7320,7816,7963,8283,9078,9541,10180,10824,11144,12431,12743,13738,14438,15484,15422,16613,17629,18939,19372,20255,20096,20393,20398,21292,22160,22571,23638,24417,26555,26016,26601,27110,29018,29279,29724,30357,30721,31504,32448,34044
MI,Barry," ""26015""",3,Per capita personal income (dollars) 2/,Dollars,3530,3353,3628,3997,4519,4955,5485,6210,6773,7577,8426,9167,9735,10165,10604,11676,12299,12911,13362,14488,15807,16219,16910,17814,18856,20542,22249,23466,24910,26581,27987,29285,29009,28427,28499,29026,29447,30686,31203,32719,30893,32479,35247,36669,37388,38948,40589,41779,42710,44408,45804
MI,Bay," ""26017""",3,Per capita personal income (dollars) 2/,Dollars,3560,3582,3920,4196,4688,5159,5505,6264,7100,7780,8571,9442,10138,10639,11326,12202,13036,13694,14233,15229,16063,17100,17670,18692,19425,20578,21384,22313,23405,24111,25213,26570,27174,27069,27757,28367,28733,29845,30909,32188,31984,33353,34579,35192,35287,36620,38466,39366,40130,42367,43657
MI,Benzie," ""26019""",3,Per capita personal income (dollars) 2/,Dollars,3163,3432,3818,4142,4346,4720,5144,5476,6176,6911,7384,7851,8547,9400,9902,10966,11781,12309,12853,13270,14244,14762,15313,16203,17408,18569,19480,20623,21920,22940,24131,24757,25221,24563,23530,26587,26635,27347,28384,29840,29481,30564,32452,33342,34420,36355,38452,39671,41268,42795,44283
MI,Berrien," ""26021""",3,Per capita personal income (dollars) 2/,Dollars,3906,4066,4343,4810,5248,5666,5951,6304,7028,7752,8263,8904,9705,10342,10892,11844,12496,13292,14170,14902,15989,16596,17055,18285,19347,20431,21414,22146,23647,24549,25981,27102,28285,28623,29276,30586,30876,32578,34259,35920,34259,36122,37467,37779,38275,40036,42553,44049,45376,47461,48237
MI,Branch," ""26023""",3,Per capita personal income (dollars) 2/,Dollars,3244,3218,3606,3902,4504,4735,5571,6003,6843,7420,8161,8735,9593,10044,10648,11356,11810,12422,12881,13318,14322,14832,15048,15361,15685,16735,17254,17884,18691,19269,20906,21821,22163,22143,22895,23165,23627,24090,24511,25467,25771,27301,29565,29844,30875,31378,32909,33718,35214,36437,37202
MI,Calhoun," ""26025""",3,Per capita personal income (dollars) 2/,Dollars,3926,4076,4472,4876,5349,5639,6281,6887,7433,8113,8874,9456,10235,10843,11291,12076,13067,13776,14681,15365,16345,17056,17821,18871,19435,20592,21379,22245,23718,24354,24763,25253,25839,26660,27174,27772,28488,29038,30082,31387,31003,31904,32914,33886,34137,35120,37000,37703,38408,39160,40257
MI,Cass," ""26027""",3,Per capita personal income (dollars) 2/,Dollars,3751,3675,4016,4645,5116,5279,5875,6271,6885,7787,8092,8538,9105,9713,10621,11677,11821,12720,13377,13746,14611,14990,15506,16678,17754,19262,20012,20408,22162,23328,24591,25710,26041,26291,27163,28273,29035,29894,30656,30947,29410,31566,34087,34951,35973,37243,39172,41231,42932,44675,45409
MI,Charlevoix," ""26029""",3,Per capita personal income (dollars) 2/,Dollars,2946,3190,3446,3966,4258,4715,5189,5671,6315,7169,7754,8360,8821,9444,10050,10741,11456,12028,12740,13877,15136,16286,17060,18120,18923,20672,21714,23129,24311,25191,26526,27565,28542,29591,30314,32765,33723,35788,35932,37395,35336,37534,39790,40577,40362,43052,46323,47447,49398,52284,53136
MI,Cheboygan," ""26031""",3,Per capita personal income (dollars) 2/,Dollars,2995,3042,3227,3534,3846,4186,4771,5178,5679,6278,7021,7720,8257,8697,9139,9906,10545,11305,11715,12206,13359,14012,14567,14893,16039,17033,18170,19186,20321,21333,22043,22438,23198,22985,23824,24432,24955,25361,26194,27766,27743,28665,30248,31285,32262,33705,35483,36534,37777,38838,40405
MI,Chippewa," ""26033""",3,Per capita personal income (dollars) 2/,Dollars,3079,3480,3831,4068,4551,4867,5401,5782,5473,5987,6538,7319,7709,8300,8793,9582,10129,10527,10930,11376,11577,12324,12802,13741,14597,15519,16229,17135,17897,18288,19545,20202,21179,21227,22053,22940,23263,23618,24573,26119,26648,27988,28155,29642,30470,29351,31167,31693,32436,33733,35034
MI,Clare," ""26035""",3,Per capita personal income (dollars) 2/,Dollars,3022,2883,3056,3316,3489,3876,4351,4777,5383,5939,6478,6894,7468,8129,8668,9240,9826,10398,10771,11296,12131,12704,13069,13823,14444,15164,15923,16640,17675,18419,19495,19874,20383,20209,21023,21560,22024,22503,23251,24639,25486,26521,27303,28016,28786,29674,31049,32145,32902,33846,34637
MI,Clinton," ""26037""",3,Per capita personal income (dollars) 2/,Dollars,3671,3625,3887,4321,4613,4881,5044,5553,6335,7115,8133,9103,10280,10595,11963,13124,14018,14661,14647,15390,16634,17074,17766,18885,19544,21115,22448,23932,25332,26626,28480,29805,30103,28247,27598,28418,29884,31709,33284,34136,33156,34938,36721,37249,37953,39628,41080,42898,44185,45797,47411
MI,Crawford," ""26039""",3,Per capita personal income (dollars) 2/,Dollars,3188,3277,3121,3483,3593,3859,4801,4919,5400,5844,5912,6638,7225,7859,8175,8731,9723,9975,10285,10582,11460,12223,13033,13424,14417,15214,15765,16620,17658,18155,19854,20631,20476,20463,20580,20971,21063,21570,22164,23153,24101,25487,26398,27290,27623,29531,30507,31693,32337,34290,35407
